N, W, Date, Time, Tx0, Tx1, Tx2, Tx3, Tx4, Tx5, Tx6, Tx7, Tx8, Tx9, Tx10, Tx11, Tx12, Tx13, Tx14, Tx15, Tx16, Tx17, Tx18, Tx19, Tx20, Tx21, Tx22, Tx23, Tx24, Tx25, Tx26, Tx27, Tx28, Tx29, Tx30, Tx31, Tx32, Tx33, Tx34, Tx35, Tx36, Tx37, Tx38, Tx39, Tx40, Tx41, Tx42, Tx43, Tx44, Tx45, Tx46, Tx47, Tx48, Tx49, Tx50, Tx51, Tx52, Tx53, Tx54, Tx55, Tx56, Tx57, Tx58, Tx59, Tx60, Tx61, Tx62, Tx63, Tx64, Tx65, Tx66, Tx67, Tx68, Tx69, Tx70, Tx71, Tx72, Tx73, Tx74, Tx75, Tx76, Tx77, Tx78, Tx79, Tx80, Tx81, Tx82, Tx83, Tx84, Tx85, Tx86, Tx87, Tx88, Tx89, Tx90, Tx91, Tx92, Tx93, Tx94, Tx95, Tx96, Tx97, Tx98, Tx99
40.00959, 105.26861, 8/20/2011, 4:56 PM, -199.99, -199.99, -199.99, -8.80, -199.99, -9.50, -9.50, -9.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -13.60, -12.80, -17.50, -9.50, -9.50, -199.99, -17.50, -199.99, -9.80, -199.99, -17.50, -17.50, -16.50, -199.99, -199.99, -16.50, -8.50, -199.99, -13.50, -199.99, -8.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -4.50, -6.50, -13.50, -7.50, -10.00, -4.50, -2.50, -3.50, -2.50, -3.50, -3.50, -6.50, -3.50, -3.50, -5.50, -12.60, -3.50, -8.50, -3.50, -3.50, -4.20, -8.50, -6.00, -11.60, -2.50, -2.50, -2.50, -4.50, -2.50, -3.50, -3.50, -3.50, -6.50, -5.50, -6.50, -7.80, -4.60, -6.00, -9.80, -3.50, -4.50, -4.50, -4.50, -5.50, -7.50, -4.50, -5.50, -4.50, -4.50, -7.50, -9.50, -7.50, -12.80, -9.80, -13.60, -5.50, -9.80, -5.50
40.00969, 105.26868, 8/20/2011, 4:58 PM, -199.99, -199.99, -199.99, -199.99, -5.50, -5.50, -5.50, -199.99, -199.99, -199.99, -5.50, -199.99, -199.99, -5.50, -5.50, -5.50, -5.50, -199.99, -199.99, -199.99, -199.99, -199.99, -5.50, -5.50, -199.99, -5.50, -199.99, -199.99, -199.99, -199.99, -5.50, -199.99, -199.99, -5.50, -5.50, -199.99, -199.99, -199.99, -199.99, -5.50, -199.99, -5.50, -5.50, -199.99, -5.00, -1.50, -3.60, -4.50, -1.50, -1.50, -0.50, -1.50, -1.50, -1.50, -1.50, -0.50, -0.50, -1.80, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -1.50, -1.50, -1.50, -1.50, -3.20, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -2.20, -0.50, -3.60, -1.50, -1.50, -1.50, -1.50, -1.50, -1.50, -1.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, 0.50, 0.50
40.00969, 105.26864, 8/20/2011, 5:00 PM, -199.99, -199.99, -199.99, -199.99, -199.99, -8.50, -199.99, -2.50, -3.50, -9.50, -6.50, -5.80, -4.50, -10.50, -5.50, -5.50, -5.50, -199.99, -5.50, -199.99, -9.50, -3.00, -199.99, -5.50, -4.50, -11.50, -11.50, -199.99, -11.50, -3.50, -8.80, -9.50, -199.99, -199.99, -10.50, -5.50, -199.99, -199.99, -10.50, -5.50, -199.99, -199.99, -6.50, 3.50, 3.50, 3.50, 3.50, 3.50, 3.50, -0.50, 2.50, 2.50, -1.50, -0.50, 3.50, 2.50, 1.50, 2.50, -1.50, 2.50, -1.00, 2.50, -1.00, 2.50, 0.80, 2.50, 0.50, 3.50, 1.40, 1.40, 3.50, 3.50, 3.50, 3.50, 3.50, 2.50, 3.50, 3.50, -1.50, 1.50, 1.50, 1.50, 2.50, 2.50, 2.50, 4.50, 2.40, 3.50, 3.50, 3.50, 3.50, 3.50, 1.80, 2.50, 1.40, 1.40, 3.50, 3.50, 3.50, 3.50
40.00963, 105.26951, 8/20/2011, 5:03 PM, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, 15.00, 15.00, 16.00, 16.00, 16.00, 16.00, 16.00, 16.00, 16.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 14.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 14.00, -199.99, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 15.00, 14.00, 15.00, 15.00, 15.00, 15.00, 12.70, 14.00, 14.00, 15.00, 16.00, 16.00, 13.70, 14.50, 15.00, 13.50, 14.00, 14.00, 14.00, 12.70, 15.00, 15.00, 15.00, 15.00
40.00962, 105.27035, 8/20/2011, 5:06 PM, -6.50, -4.50, -6.50, -199.99, -8.50, -6.50, -0.50, -199.99, -6.50, -7.50, -199.99, -8.50, -8.50, -199.99, -8.50, -199.99, -199.99, -199.99, -6.50, -199.99, -199.99, -4.50, -7.50, -7.50, -8.50, -1.50, -199.99, -199.99, -199.99, -9.50, -9.50, -199.99, -199.99, -9.50, -8.50, -9.50, -9.50, -6.50, -199.99, -9.50, -199.99, -199.99, -199.99, 1.50, 9.80, 10.80, 13.50, 13.50, 14.50, 14.50, 13.50, 7.50, 12.50, 12.50, 9.40, 11.50, 8.50, 4.50, 12.50, 3.40, 9.50, 9.50, 11.40, 13.50, 5.50, 10.80, 13.50, 12.50, 10.80, 13.50, 12.50, 13.50, 12.50, 6.50, 12.50, 8.20, 8.20, 11.50, 11.00, 6.00, 12.50, 8.20, 11.30, 13.50, 13.50, 9.50, 12.20, 13.50, 11.80, 13.50, 10.50, 2.20, 7.50, 11.30, 13.50, 7.50, 13.50, 10.40, 12.50, 2.50
40.01048, 105.27168, 8/21/2011, 1:04 PM, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -12.50, -199.99, -15.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -12.50, -15.50, -15.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -15.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -12.50, -15.50, -0.50, -2.60, -0.50, -0.50, -0.50, -0.50, -1.80, -2.20, -2.70, -2.70, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -2.20, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -1.80, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -0.50, -2.20, -0.50, -1.80, -0.50, -0.50, -0.50, -2.70, -0.50, -0.50, -0.50, -0.50, -0.50
40.01049, 105.27074, 8/21/2011, 1:13 PM, -199.99, -199.99, 2.00, 5.70, 0.00, 7.00, 5.90, 2.00, 7.00, -199.99, 7.00, -199.99, 0.00, -199.99, -199.99, -199.99, 7.00, 7.00, -199.99, -199.99, 7.00, 7.00, -199.99, 3.70, 7.00, 7.00, -1.00, 3.70, 2.00, -199.99, -199.99, 5.00, 7.00, -1.00, 8.00, -199.99, 7.00, 2.70, -2.00, 1.00, 7.00, -1.00, -199.99, -199.99, 12.00, 12.00, 12.00, 12.00, 12.00, 12.00, 10.00, 11.00, 11.00, 11.00, 11.00, 11.00, 10.00, 11.00, 11.00, 12.00, 11.00, 12.00, 11.00, 10.00, 11.00, 9.00, 10.00, 10.00, 10.00, 10.00, 9.00, 11.00, 11.00, 11.00, 10.00, 10.00, 10.00, 11.00, 11.00, 12.00, 11.00, 10.00, 11.00, 11.00, 11.00, 10.00, 11.00, 11.00, 11.00, 10.00, 10.00, 11.00, 11.00, 10.00, 11.00, 11.00, 11.00, 11.00, 12.00, 12.00
40.01066, 105.26986, 8/21/2011, 1:16 PM, -16.50, -199.99, -199.99, -16.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -16.50, -16.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -20.50, -21.50, -18.50, -18.50, -199.99, -21.50, -199.99, -199.99, -18.80, -199.99, -199.99, -18.50, -18.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -8.20, -7.50, -7.80, -9.50, -9.50, -8.70, -7.50, -7.50, -8.50, -8.50, -9.50, -7.50, -10.00, -7.50, -7.50, -10.50, -7.50, -7.50, -9.50, -8.60, -7.50, -7.50, -10.00, -8.60, -11.80, -22.50, -8.20, -6.50, -199.99, -8.50, -5.50, -5.50, -10.50, -10.80, -10.80, -9.80, -6.50, -6.50, -12.00, -10.80, -6.50, -8.50, -7.60, -6.50, -6.50, -11.80, -13.00, -10.00, -6.50, -10.80, -10.80, -8.50, -5.50, -5.50, -8.50, -7.60
40.01067, 105.26984, 8/21/2011, 1:19 PM, -14.80, -11.70, -199.99, -30.50, -199.99, -28.50, -28.50, -199.99, -199.99, -21.50, -199.99, -199.99, -199.99, -13.80, -10.70, -10.70, -18.50, -22.50, -24.50, -199.99, -199.99, -28.50, -199.99, -199.99, -31.50, -28.50, -199.99, -31.50, -15.00, -21.50, -27.50, -199.99, -199.99, -15.00, -21.50, -199.99, -12.80, -199.99, -199.99, -22.50, -199.99, -21.50, -199.99, -8.50, -9.00, -8.50, -8.50, -9.00, -8.50, -8.50, -9.50, -9.50, -8.50, -8.50, -8.50, -8.50, -8.50, -8.50, -8.50, -10.60, -8.50, -11.50, -11.50, -8.50, -8.50, -7.50, -7.50, -7.50, -7.50, -8.50, -7.50, -7.50, -7.50, -10.50, -7.50, -11.00, -8.50, -8.80, -9.60, -9.60, -9.60, -10.50, -8.50, -11.50, -10.60, -10.20, -10.60, -10.60, -8.50, -8.50, -10.60, -10.20, -10.20, -11.50, -10.20, -7.50, -9.70, -9.20, -9.20, -8.00
40.01067, 105.26988, 8/21/2011, 1:21 PM, -199.99, -18.80, -16.60, -199.99, -16.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -11.80, -199.99, -14.80, -22.50, -16.50, -199.99, -19.50, -199.99, -199.99, -199.99, -199.99, -11.80, -10.80, -199.99, -199.99, -19.50, -22.50, -199.99, -19.50, -199.99, -199.99, -199.99, -199.99, -9.50, -199.99, -199.99, -11.50, -18.50, -18.50, -16.50, -5.50, -5.50, -9.50, -6.50, -6.50, -6.50, -7.80, -10.00, -9.50, -6.50, -6.50, -6.50, -7.80, -6.50, -8.20, -8.20, -7.00, -9.50, -6.50, -8.20, -9.50, -6.50, -10.50, -6.50, -6.50, -8.60, -6.50, -5.50, -5.50, -5.50, -8.50, -5.50, -6.50, -5.50, -7.80, -6.50, -6.50, -6.50, -7.80, -6.50, -7.80, -6.50, -7.80, -6.50, -10.00, -6.50, -6.50, -7.00, -7.50, -8.20, -6.50, -6.50, -6.50, -6.50, -9.50, -8.50, -7.50, -7.50, -7.50
40.01065, 105.26917, 8/21/2011, 1:24 PM, -18.50, -18.50, -18.50, -18.50, -199.99, -199.99, -199.99, -199.99, -199.99, -18.50, -18.50, -18.50, -18.50, -19.50, -199.99, -199.99, -19.50, -19.50, -199.99, -19.50, -199.99, -199.99, -199.99, -19.50, -19.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -19.50, -19.50, -199.99, -19.50, -19.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -19.50, -19.50, -12.50, -12.50, -12.50, -14.60, -12.50, -17.80, -13.50, -15.50, -12.50, -14.70, -12.50, -12.50, -12.50, -14.60, -14.70, -12.50, -12.50, -12.50, -14.70, -12.50, -16.00, -15.50, -12.50, -12.50, -14.60, -12.50, -12.50, -12.50, -12.50, -14.60, -14.60, -12.50, -15.50, -12.50, -14.60, -12.50, -12.50, -12.50, -14.60, -12.50, -12.50, -12.50, -12.50, -13.00, -11.50, -13.20, -12.50, -11.50, -11.50, -11.50, -12.50, -11.50, -11.50, -11.50, -11.50, -11.50
40.00687, 105.26447, 8/21/2011, 1:39 PM, -199.99, -199.99, -199.99, -199.99, -32.50, -32.50, -29.50, -199.99, -199.99, -29.50, -29.50, -199.99, -199.99, -29.50, -29.50, -199.99, -199.99, -199.99, -199.99, -199.99, -32.50, -199.99, -199.99, -29.50, -199.99, -199.99, -199.99, -32.50, -199.99, -199.99, -29.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -30.50, -28.50, -199.99, -199.99, -199.99, -199.99, -13.50, -13.50, -13.50, -13.50, -13.50, -13.50, -13.50, -13.50, -13.50, -13.50, -12.50, -12.50, -12.50, -12.50, -12.50, -12.50, -12.50, -13.50, -12.50, -14.60, -12.50, -12.50, -12.50, -12.50, -12.50, -19.50, -14.60, -12.50, -13.80, -12.50, -12.50, -12.50, -14.20, -12.50, -12.50, -12.50, -12.50, -12.50, -12.50, -12.50, -13.50, -15.60, -13.50, -13.50, -13.50, -13.50, -13.50, -13.50, -13.50, -12.50, -12.50, -12.50, -12.50, -12.50, -12.50, -12.50
40.00681, 105.26392, 8/21/2011, 1:42 PM, -9.80, -11.50, -199.99, -199.99, -199.99, -199.99, -14.50, -199.99, -199.99, -199.99, -13.50, -199.99, -8.50, -199.99, -13.50, -199.99, -199.99, -199.99, -16.50, -13.50, -13.50, -17.50, -17.50, -17.50, -17.50, -199.99, -199.99, -199.99, -13.50, -199.99, -199.99, -13.50, -13.50, -13.50, -16.50, -199.99, -199.99, -16.50, -199.99, -199.99, -9.80, -4.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -2.50, -2.00, -2.50, -3.50, -3.50, -3.50, -3.00, -3.50, -3.50, -3.00, -3.50, -3.50, -3.00, -3.50, -3.50, -3.50, -3.00, -4.50, -4.00, -4.50, -4.00, -4.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -2.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.00, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50, -3.50
40.00418, 105.26320, 8/21/2011, 1:48 PM, -199.99, -199.99, -15.50, -199.99, -24.50, -22.50, -25.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -19.60, -199.99, -20.50, -20.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -20.50, -199.99, -25.50, -199.99, -20.80, -18.60, -199.99, -24.50, -24.50, -199.99, -16.50, -199.99, -199.99, -25.50, -199.99, -199.99, -199.99, -199.99, -199.99, -9.50, -9.50, -9.50, -10.50, -9.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -10.50, -9.50, -9.50, -10.50, -10.50, -10.50, -10.50, -10.50
40.00709, 105.26319, 8/21/2011, 1:56 PM, -0.50, -4.80, -1.80, -7.50, -199.99, -6.50, -199.99, -1.80, -2.60, -6.50, -2.60, -9.50, -199.99, -6.50, -6.50, -1.80, -1.80, -6.50, -199.99, -199.99, -6.50, -9.50, -199.99, 0.50, -199.99, -6.50, -199.99, -199.99, -6.50, -6.50, -199.99, -199.99, -199.99, 3.00, -6.50, -5.50, -199.99, 2.50, -199.99, -5.50, -0.50, -199.99, -199.99, 6.50, 6.50, 6.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 4.00, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 8.50, 8.50, 8.50, 8.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 8.50, 8.50, 8.50, 8.50, 7.50, 7.50, 7.50, 7.50
40.00802, 105.26314, 8/21/2011, 11:10 AM, -28.50, -199.99, -199.99, -31.50, -31.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -31.50, -28.50, -28.50, -199.99, -199.99, -199.99, -199.99, -199.99, -28.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -28.50, -28.50, -28.50, -28.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -31.50, -199.99, -199.99, -199.99, -27.50, -27.50, -199.99, -27.50, -199.99, -199.99, -27.50, -19.70, -17.00, -17.00, -17.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -15.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -17.00, -17.00, -17.00, -17.00, -17.00, -17.00, -18.00, -18.00, -16.00, -16.00, -16.00, -17.00, -17.00, -17.00, -17.00, -18.00, -18.00, -19.00, -17.00, -15.00, -15.00, -15.00, -15.00, -14.00, -14.00, -14.00, -14.00, -14.00, -13.00
40.00801, 105.26310, 8/21/2011, 11:11 AM, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -29.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -29.50, -199.99, -26.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -15.00, -14.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -16.00, -16.00, -16.00, -16.00, -16.00, -15.00, -15.00, -15.00, -14.00, -14.00, -14.00, -14.00, -15.00, -15.00, -15.00, -15.00, -15.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -16.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00
40.00807, 105.26320, 8/21/2011, 11:13 AM, -199.99, -199.99, -199.99, -18.50, -199.99, -18.00, -199.99, -25.50, -18.50, -28.50, -18.50, -28.50, -199.99, -199.99, -199.99, -199.99, -25.50, -25.50, -199.99, -25.50, -23.50, -25.50, -25.50, -18.50, -21.50, -199.99, -199.99, -199.99, -27.50, -24.50, -199.99, -25.50, -18.50, -199.99, -15.80, -16.80, -18.00, -16.80, -27.50, -24.50, -199.99, -199.99, -11.00, -11.00, -11.00, -11.00, -10.00, -10.00, -10.00, -10.00, -10.00, -10.00, -10.00, -10.00, -10.00, -10.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -9.00, -10.00, -10.00, -10.00, -10.00, -10.00, -10.00, -9.00, -9.00, -9.00, -9.00, -9.00
40.00807, 105.26311, 8/21/2011, 11:15 AM, -199.99, -199.99, -25.50, -25.50, -25.50, -25.50, -25.50, -25.50, -199.99, -25.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -28.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -27.50, -27.50, -199.99, -27.50, -24.50, -199.99, -199.99, -21.50, -28.50, -199.99, -24.50, -199.99, -199.99, -199.99, -199.99, -15.00, -15.00, -15.00, -15.00, -15.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -15.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00, -14.00
40.00959, 105.27125, 8/21/2011, 11:27 AM, -1.80, -19.50, -9.70, -9.70, -19.50, -199.99, -199.99, -199.99, -11.70, -199.99, -12.70, -2.70, -12.70, -199.99, -13.70, -10.70, -13.70, -199.99, -7.00, -199.99, -199.99, -199.99, -20.50, -199.99, -20.50, -199.99, -199.99, -14.70, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -20.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -4.70, -3.70, -3.70, -3.70, -3.70, -3.70, -3.70, -3.70, -3.70, -4.80, -3.70, -3.70, -3.70, -4.00, -3.70, -3.70, -4.40, -6.20, -3.70, -3.70, -3.70, -3.70, -3.70, -3.70, -3.70, -3.70, -3.70, -5.70, -3.70, -5.70, -3.70, -8.00, -3.70, -3.70, -3.70, -4.40, -3.70, -3.70, -3.70, -7.00, -3.70, -3.70, -3.70, -3.70, -3.70, -3.70, -3.70, -3.70, -8.00, -3.70, -4.70, -4.70, -4.70, -9.00, -4.70, -6.70, -3.70
40.00954, 105.27121, 8/21/2011, 11:31 AM, -199.99, -14.50, -199.99, -199.99, -199.99, -20.50, -199.99, -199.99, -13.80, -199.99, -199.99, -20.50, -199.99, -21.50, -199.99, -199.99, -20.50, -199.99, -199.99, -199.99, -199.99, -199.99, -16.80, -21.50, -199.99, -20.50, -21.50, -199.99, -199.99, -21.50, -20.50, -199.99, -199.99, -199.99, -21.50, -21.50, -199.99, -199.99, -199.99, -199.99, -199.99, -23.50, -16.80, -199.99, -8.50, -8.50, -7.50, -7.50, -7.50, -7.50, -7.50, -7.50, -7.50, -7.50, -7.50, -7.50, -8.50, -9.50, -9.50, -9.50, -9.50, -9.50, -8.50, -8.50, -11.50, -8.50, -8.50, -11.50, -8.50, -7.50, -7.50, -9.60, -6.50, -7.80, -6.50, -7.50, -7.50, -7.50, -7.50, -8.50, -8.50, -8.50, -9.50, -9.50, -9.50, -9.80, -9.50, -12.00, -8.50, -8.50, -11.00, -8.70, -6.50, -6.50, -6.50, -7.50, -7.50, -7.50, -8.50, -8.50
40.00950, 105.27126, 8/21/2011, 11:35 AM, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -16.50, -16.50, -199.99, -16.50, -199.99, -199.99, -199.99, -199.99, -18.50, -199.99, -199.99, -18.50, -199.99, -199.99, -199.99, -199.99, -17.50, -199.99, -199.99, -199.99, -199.99, -19.50, -199.99, -199.99, -199.99, -199.99, -17.50, -20.50, -199.99, -199.99, -199.99, -199.99, -199.99, -5.50, -5.50, -9.50, -6.50, -6.50, -6.50, -6.50, -7.50, -7.50, -7.50, -7.50, -7.50, -7.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -6.50, -7.50, -7.50, -7.50, -7.50, -7.50, -6.50, -6.50, -5.50, -5.50, -6.50, -7.50, -7.50, -7.50, -7.50, -7.50, -7.50, -7.50, -7.50
40.00956, 105.27224, 8/21/2011, 11:40 AM, -12.50, -4.50, -5.50, -13.50, -2.50, -3.50, -9.50, -14.50, -199.99, -10.50, -2.80, -3.80, -199.99, -6.80, -199.99, -14.50, -11.50, -199.99, -199.99, -9.50, -8.50, -199.99, -13.50, -14.50, -199.99, -8.50, -14.50, -14.50, -14.50, -11.50, -8.50, -199.99, -13.50, -10.50, -11.50, -13.50, -6.80, -13.50, -8.50, -199.99, -199.99, -199.99, -5.50, -13.50, 4.50, 4.50, 4.50, 4.50, 4.50, 2.40, 4.50, 4.50, 4.50, 4.50, 2.80, 4.50, 5.50, 5.50, 5.00, 5.20, 5.20, 5.50, 5.50, 6.50, 6.50, 6.50, 4.20, 2.00, 3.80, 6.50, 6.50, 3.50, 5.50, 3.40, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 3.40, 5.50, 5.50, 3.30, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 6.50, 6.50, 6.50, 6.50
40.00956, 105.27401, 8/21/2011, 11:46 AM, -8.50, -8.50, -199.99, -8.50, -199.99, -199.99, -8.50, -199.99, -8.50, -8.50, -8.50, -199.99, -199.99, -199.99, -8.50, -8.50, -8.50, -8.50, -199.99, -199.99, -199.99, -8.50, -8.50, -199.99, -8.50, -8.50, -199.99, -8.50, -8.50, -199.99, -199.99, -199.99, -199.99, -8.50, -199.99, -8.50, -8.50, -199.99, -199.99, -8.50, -8.50, -8.50, -199.99, -8.50, 6.50, 5.50, 5.50, 5.50, 6.50, 7.50, 7.50, 8.50, 8.50, 8.50, 7.50, 7.50, 7.50, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 5.50, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 6.50, 6.50, 6.50, 6.50, 5.50, 5.50, 5.50, 2.00, 5.50, 6.50, 6.50, 6.50, 7.50, 7.50
40.00956, 105.27394, 8/21/2011, 11:48 AM, -8.50, -8.50, -5.50, -199.99, -8.50, -8.50, -199.99, -199.99, -199.99, -199.99, -199.99, -199.99, -8.50, -199.99, -199.99, -6.50, -199.99, -199.99, -199.99, -199.99, -199.99, -1.50, -199.99, -8.50, -5.50, -199.99, -9.50, -199.99, -10.50, -10.50, -199.99, -8.50, -199.99, -6.60, -199.99, -199.99, -8.50, -199.99, -9.50, -8.50, -9.50, -9.50, 2.50, 2.50, 2.50, 2.50, 2.50, 2.50, 2.50, 0.50, 2.50, 2.50, 1.50, 1.50, 1.50, 1.50, 1.50, 0.40, 1.50, 1.50, 1.50, 1.50, 1.50, 0.40, 0.40, -0.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, -0.50, 1.50, 2.50, 2.50, 2.50, 2.50, 2.00, 2.50, 2.50, 2.50, 2.50, 2.50, 3.50, 3.50, 3.50, 3.50, 3.50, 3.50, 2.50, 2.50, 2.50, 3.50, 2.50, 2.50
